id,orderId,userId,type,description,reportedAt,attachments,severity,status,resolvedAt,resolvedBy,issueRef
10aadeab-d3b7-44fa-a915-bf23e02fc724,COM-71119,USR-9041,ProblèmePaiement,"Problème de paiement, remboursement requis immédiatement.",3/21/2025 15:16,,élevé,Résolu,3/21/2025 16:16,MOD-14,REF-604171
c6623924-f5b1-4bbd-a02c-c36f281140ad,COM-27222,USR-1131,ProblèmePaiement,"Problème mineur avec le paiement, veuillez vérifier.",4/30/2025 15:16,image_9242.jpg,élevé,Escaladé,,,REF-547565
742eec11-e53b-4302-8cbc-822b3bd1c1fa,COM-64585,USR-5516,ArticleManquant,"Manque boisson, service médiocre.",8/14/2024 15:16,,faible,Escaladé,,,REF-242746
3b5f7d79-e923-48bc-9e68-0501f1da6d1a,COM-92855,USR-6102,MauvaiseQualité,"pizza avait un goût trempé, expérience horrible.",2/15/2025 15:16,image_8583.jpg,élevé,Ouvert,,,REF-216851
6e8363fb-3499-4fda-8fa4-db4eab1ae686,COM-52115,USR-6289,ServiceClient,"Petit souci avec le support, mais acceptable.",6/13/2025 15:16,,faible,Résolu,6/13/2025 21:16,MOD-13,REF-252525
0c0950af-4b1d-4de8-a60b-fb7195e8b5ed,COM-41564,USR-1027,LivraisonRetard,"Livraison en retard de 30 minutes, c'est gênant mais acceptable.",6/7/2025 15:16,,moyen,Résolu,6/9/2025 7:16,MOD-3,REF-698491
19ec2cd4-384d-4fc0-ae87-0a75898a3271,COM-66260,USR-6466,CommandeErronée,"Commande incorrecte, mais le goût de pizza était acceptable.",7/27/2024 15:16,,faible,Escaladé,,,REF-401126
c81d65bb-a8d4-4ecd-89d0-899493c8d9e0,COM-20617,USR-2623,MauvaiseQualité,"sushi n'était pas terrible, qualité moyenne.",9/25/2024 15:16,,faible,Résolu,9/26/2024 16:16,MOD-6,REF-372530
f329a852-e8c3-4148-a576-17c490ede914,COM-51732,USR-7960,ServiceClient,"Service client injoignable, c'est insupportable !",11/25/2024 15:16,,élevé,Ouvert,,,REF-680708
f981ad1c-5149-4014-8b4d-f7e7081f8d8b,COM-42791,USR-2485,ServiceClient,"Le service client n'a pas résolu mon problème, frustrant.",5/5/2025 15:16,"image_7609.jpg,image_7511.jpg",élevé,Ouvert,,,REF-297391
e7c8fbd8-dc5a-4735-925b-8f0bd73c3f76,COM-78803,USR-9394,CommandeErronée,"Mauvais article livré, pâtes à la place de pâtes.",10/17/2024 15:16,,faible,Résolu,10/18/2024 20:16,MOD-8,REF-502806
7e1216af-9a5e-468c-94d3-675f728813eb,COM-69537,USR-4825,NourritureEndommagée,"Commande endommagée, boisson était légèrement mal emballé.",5/29/2025 15:16,,faible,Ouvert,,,REF-594914
10df5a59-067b-4b6b-8c3a-a38c49b81b45,COM-36850,USR-8605,CommandeErronée,J'ai reçu salade au lieu de frites.,4/24/2025 15:16,"image_2576.jpg,image_6443.jpg",faible,Ouvert,,,REF-756103
874df2c7-4443-485a-9713-5ca9b6eaee52,COM-63477,USR-7922,ServiceClient,"Mauvaise expérience avec le support, très décevant.",6/3/2025 15:16,,moyen,Résolu,6/4/2025 6:16,MOD-19,REF-777520
6b3740b8-c932-4e67-958e-5db7152e31da,COM-11770,USR-5076,ProblèmePaiement,"Problème de paiement, remboursement requis immédiatement.",10/4/2024 15:16,image_3121.jpg,élevé,Ouvert,,,REF-558565
e852c0f4-6a36-4de7-9ce8-3bc1a8c20569,COM-78171,USR-8128,ProblèmePaiement,"Petite erreur de facturation, mais gênante.",6/17/2025 15:16,"image_5380.jpg,image_3303.jpg",élevé,Ouvert,,,REF-268701
43c6dec2-780f-4f88-b386-65594d04b6ed,COM-63270,USR-4606,CommandeErronée,J'ai reçu dessert au lieu de sushi.,7/1/2024 15:16,,faible,Résolu,7/2/2024 23:16,MOD-1,REF-569932
5bea15e8-2340-40cb-a40c-a403180ad8a5,COM-17460,USR-3346,NourritureEndommagée,"Commande endommagée, burger était légèrement brûlé.",4/25/2025 15:16,,faible,Escaladé,,,REF-779790
5fb955c2-cd36-410f-bff1-53775f5ddb15,COM-17397,USR-2887,LivraisonRetard,"La nourriture est arrivée avec 30 minutes de retard, service décevant.",1/17/2025 15:16,,moyen,Ouvert,,,REF-535693
17fe394c-b68b-46f2-a857-6ac25c8bc59d,COM-65874,USR-2392,ArticleManquant,"Pas de sauce, c'est inacceptable et frustrant !",4/24/2025 15:16,image_5103.jpg,élevé,Escaladé,,,REF-112898
308f00f6-0c1e-4da9-9b50-95e90980f885,COM-47949,USR-2982,MauvaiseQualité,"sauce était gâté, je ne commanderai plus.",2/27/2025 15:16,image_2745.jpg,élevé,Ouvert,,,REF-642149
933657d1-160a-4d96-9cf1-7fb3aca4ce75,COM-75651,USR-4392,ServiceClient,"Le service client n'a pas résolu mon problème, frustrant.",6/18/2025 15:16,,moyen,Ouvert,,,REF-902934
fc5c3a00-8b81-4815-b648-abc1c82b303b,COM-94509,USR-3963,LivraisonRetard,"J'ai attendu 1 heure pour ma commande, très frustrant.",8/19/2024 15:16,image_7890.jpg,élevé,Résolu,8/20/2024 23:16,MOD-16,REF-736141
edfe0742-b73d-40a0-b2d8-0039bb99172d,COM-59010,USR-7232,LivraisonRetard,"Livraison en retard de 2 heures, c'est gênant mais acceptable.",8/14/2024 15:16,image_4021.jpg,élevé,Ouvert,,,REF-799387
179de85d-6519-4e4c-9c3c-f4c4b176833e,COM-69300,USR-6175,NourritureEndommagée,"Tout était moisi, expérience catastrophique.",5/18/2025 15:16,,élevé,Escaladé,,,REF-255525
833cdedf-f637-4c86-a16c-f724c4c418f3,COM-37241,USR-1428,ProblèmePaiement,"Surfacturation de la commande, service client désastreux.",5/15/2025 15:16,image_9300.jpg,élevé,Résolu,5/17/2025 4:16,MOD-17,REF-288183
05b96fee-f7f2-4149-a2c4-ebe3debfbfd6,COM-53890,USR-4034,ServiceClient,"Mauvaise expérience avec le support, très décevant.",3/3/2025 15:16,,moyen,Escaladé,,,REF-695506
ea7c7914-0ad2-450f-8fe5-2f78607574eb,COM-50999,USR-5265,ServiceClient,"Le service client n'a pas résolu mon problème, frustrant.",5/20/2025 15:16,image_3669.jpg,élevé,Résolu,5/21/2025 19:16,MOD-19,REF-963733
b83948bb-d4b9-45cf-8d1e-c4dd238f0246,COM-47133,USR-2060,NourritureEndommagée,"frites est arrivé gâté, besoin d'un remplacement.",4/24/2025 15:16,"image_1103.jpg,image_3038.jpg",élevé,Ouvert,,,REF-731378
91573e01-910d-42c2-974e-1318653d0f27,COM-91040,USR-5926,ArticleManquant,"Je n'ai pas reçu frites, besoin d'un remboursement.",7/15/2024 15:16,image_7906.jpg,faible,Résolu,7/16/2024 1:16,MOD-12,REF-402360
3a8df474-980a-4ac1-9f9b-d067ad8b102a,COM-36122,USR-6514,ServiceClient,"Service client correct, mais pourrait être plus rapide.",5/13/2025 15:16,,faible,Résolu,5/14/2025 7:16,MOD-2,REF-834902
0742df2b-f5f1-474b-b677-e72d59bab476,COM-29499,USR-6980,MauvaiseQualité,"Qualité médiocre de frites, très frustrant.",2/12/2025 15:16,"image_6462.jpg,image_5444.jpg",élevé,Ouvert,,,REF-933024
21c6005c-1efc-4c0a-a993-e8d5e58cb2b4,COM-90494,USR-1646,NourritureEndommagée,"La commande était sans goût, très déçu.",12/9/2024 15:16,,faible,Escaladé,,,REF-178128
97c324ec-a413-4ff2-9914-6d83ed3f7319,COM-56968,USR-5705,ArticleManquant,"Pas de boisson, c'est inacceptable et frustrant !",1/26/2025 15:16,,moyen,Escaladé,,,REF-479948
30746d79-b4a4-4cba-a0c3-dad4ba6a9666,COM-42953,USR-4308,CommandeErronée,"Livré sushi, mais je voulais sauce, c'est inacceptable.",6/15/2025 15:16,,faible,Escaladé,,,REF-461328
d8345707-9dbf-4737-886a-389c99a543ac,COM-97865,USR-5818,ServiceClient,"Service client correct, mais pourrait être plus rapide.",5/29/2025 15:16,,faible,Résolu,5/31/2025 10:16,MOD-4,REF-398043
78d1fc6b-dac1-46e9-84ff-49c736fb4e5c,COM-79311,USR-9765,CommandeErronée,J'ai reçu sandwich au lieu de dessert.,2/14/2025 15:16,"image_3233.jpg,image_4595.jpg",faible,Ouvert,,,REF-781297
ce48aeed-9e94-46c9-a2fe-14cbfac2f4a6,COM-41418,USR-6671,ServiceClient,"Service client injoignable, c'est insupportable !",5/24/2025 15:16,,élevé,Ouvert,,,REF-807978
b3da7d1a-d421-4d5c-ba77-44c9bf378f91,COM-40215,USR-9044,NourritureEndommagée,"Tout était froid, expérience catastrophique.",5/31/2025 15:16,,élevé,Ouvert,,,REF-555806
72219263-b5f4-48a2-881c-0ab9e5f48abf,COM-28486,USR-5591,ServiceClient,"Petit souci avec le support, mais acceptable.",7/30/2024 15:16,image_9397.jpg,moyen,Escaladé,,,REF-407588
a9c45498-c68a-46e5-8f10-2649c595391b,COM-43332,USR-8461,ServiceClient,"Service client injoignable, c'est insupportable !",1/1/2025 15:16,,élevé,Résolu,1/2/2025 17:16,MOD-20,REF-839828
e1d2def4-d529-4927-b697-58417f6e4dfc,COM-14326,USR-2059,CommandeErronée,J'ai reçu sushi au lieu de salade.,4/4/2025 15:16,,faible,Ouvert,,,REF-650085
c1aa4d66-dd7f-49f5-806a-2e23cff01e73,COM-74771,USR-9083,ArticleManquant,"Je n'ai pas reçu sushi, besoin d'un remboursement.",8/24/2024 15:16,image_5045.jpg,faible,Escaladé,,,REF-597450
e7e4273f-b874-4dea-bed1-c68d70cd42df,COM-39687,USR-6123,CommandeErronée,"J'ai commandé sandwich, mais j'ai reçu boisson.",6/3/2025 15:16,"image_3052.jpg,image_2287.jpg",faible,Ouvert,,,REF-742155
85e738c8-ccbf-4465-bfcb-4aadbf42def9,COM-63803,USR-6944,ProblèmePaiement,"Problème de paiement, remboursement requis immédiatement.",8/4/2024 15:16,"image_5912.jpg,image_4111.jpg",élevé,Résolu,8/6/2024 7:16,MOD-12,REF-526009
dbe34995-b5dc-41bf-888f-8cf9a9fda509,COM-98686,USR-6764,MauvaiseQualité,"burger n'était pas terrible, qualité moyenne.",3/1/2025 15:16,,faible,Escaladé,,,REF-141875
c7175a64-5735-43dc-93fd-29b251154873,COM-77234,USR-7448,ProblèmePaiement,"Erreur de facturation pour pâtes, très frustrant.",9/14/2024 15:16,,moyen,Escaladé,,,REF-370276
37e7521b-14b3-43c9-8e53-74e442a1cda5,COM-42479,USR-9008,ProblèmePaiement,"Petite erreur de facturation, mais gênante.",1/8/2025 15:16,image_4017.jpg,élevé,Escaladé,,,REF-317438
90af84d6-3a7c-4e19-8d1d-ebe8819aeb10,COM-11842,USR-8545,ServiceClient,"Mauvaise expérience avec le support, très décevant.",6/17/2025 15:16,image_1420.jpg,élevé,Ouvert,,,REF-144494
20282c74-54a8-45d7-9d13-bc8d8ca7404f,COM-11995,USR-6649,CommandeErronée,"Commande incorrecte, mais le goût de boisson était acceptable.",12/25/2024 15:16,image_6377.jpg,moyen,Escaladé,,,REF-760276
9c689e45-6f17-4b50-9517-a588664b2b56,COM-47557,USR-3380,ProblèmePaiement,"Petite erreur de facturation, mais gênante.",8/19/2024 15:16,,moyen,Escaladé,,,REF-278395
8d1f96be-1dda-4a07-9a40-42ad04fd3418,COM-30627,USR-3010,CommandeErronée,"Commande incorrecte, mais le goût de pâtes était acceptable.",8/15/2024 15:16,image_4552.jpg,moyen,Résolu,8/17/2024 3:16,MOD-16,REF-417313
4bce118e-3119-4400-ae72-613ecd15f9e4,COM-61287,USR-3657,ServiceClient,"Service client injoignable, c'est insupportable !",6/22/2025 15:16,,élevé,Ouvert,,,REF-332772
664289d1-f432-4df8-b7d5-78e54660a249,COM-85873,USR-2256,MauvaiseQualité,"frites n'était pas terrible, qualité moyenne.",9/4/2024 15:16,,faible,Ouvert,,,REF-934601
0147c062-1478-4947-9e23-5c6b6ccc0242,COM-88026,USR-9178,ServiceClient,"Service client injoignable, c'est insupportable !",11/12/2024 15:16,"image_6520.jpg,image_5812.jpg",élevé,Escaladé,,,REF-151355
095fa6a9-580e-45e5-9902-dae15145ff92,COM-61818,USR-1659,ProblèmePaiement,"Surfacturation de la commande, service client désastreux.",8/20/2024 15:16,,élevé,Résolu,8/21/2024 17:16,MOD-8,REF-293954
ed1e79d8-8861-4dc0-8294-8e8c5ab93317,COM-71487,USR-3617,ServiceClient,"Mauvaise expérience avec le support, très décevant.",7/6/2024 15:16,,moyen,Résolu,7/8/2024 12:16,MOD-7,REF-978466
503cbd15-bd5f-4650-aad2-f195af98c8f0,COM-73263,USR-5684,MauvaiseQualité,"La nourriture était trempé, pas à la hauteur.",7/11/2024 15:16,,faible,Ouvert,,,REF-110429
ef0e63fd-01bf-4f27-bfe1-dc7ae00f7dd0,COM-62094,USR-9074,MauvaiseQualité,"Qualité médiocre de dessert, très frustrant.",4/21/2025 15:16,,moyen,Ouvert,,,REF-509475
4ab862f8-e48e-4bbc-a807-8968f115a3d7,COM-85349,USR-7035,ServiceClient,"Petit souci avec le support, mais acceptable.",2/5/2025 15:16,image_9072.jpg,moyen,Résolu,2/5/2025 16:16,MOD-11,REF-493157
40e4c993-9ea5-4c0b-b1b0-40e6e57071da,COM-50521,USR-1798,MauvaiseQualité,"salade était gâté, totalement dégoûtant !",1/11/2025 15:16,image_9657.jpg,élevé,Escaladé,,,REF-462662
01f059d6-56aa-44ba-b015-91aa59a49a34,COM-81589,USR-7236,LivraisonRetard,"La nourriture est arrivée avec 1 heure de retard, service décevant.",7/27/2024 15:16,image_9919.jpg,élevé,Ouvert,,,REF-818457
0c4435eb-789c-4de0-85a1-66f165b3fcd4,COM-43201,USR-9468,NourritureEndommagée,"Tout était gâté, expérience catastrophique.",9/27/2024 15:16,,élevé,Ouvert,,,REF-816028
c3421999-74ab-4d33-ba8c-9b2f328337f0,COM-94584,USR-2197,ArticleManquant,"Petit souci, il manquait frites dans la commande.",10/31/2024 15:16,,faible,Escaladé,,,REF-472616
7c8aacf1-7f6b-4961-903b-f37971fd1edb,COM-28642,USR-8658,ArticleManquant,"pizza manquant, veuillez résoudre immédiatement.",10/21/2024 15:16,,moyen,Ouvert,,,REF-793760
ddafc50a-1d6c-4d0d-968c-5012b90bd220,COM-86262,USR-1672,CommandeErronée,"Livré pâtes, mais je voulais salade, c'est inacceptable.",5/23/2025 15:16,image_5749.jpg,moyen,Ouvert,,,REF-177853
6ca4928c-19a2-4788-80fc-75b82c43e307,COM-75800,USR-8961,LivraisonRetard,"Livraison en retard de 30 minutes, c'est gênant mais acceptable.",7/18/2024 15:16,,moyen,Escaladé,,,REF-910804
a1d13cc3-1071-4a22-993b-6766460a63e3,COM-27247,USR-7911,ServiceClient,"Petit souci avec le support, mais acceptable.",11/24/2024 15:16,,faible,Escaladé,,,REF-221303
bab1dfc9-e026-4b53-9eca-17c4f034dfd8,COM-53835,USR-3110,MauvaiseQualité,"sushi était gâté, je ne commanderai plus.",8/21/2024 15:16,,élevé,Escaladé,,,REF-156166
4a8b7451-c235-4c8a-9a2e-292b3803edc5,COM-16052,USR-5914,ArticleManquant,"Je n'ai pas reçu sandwich, besoin d'un remboursement.",9/16/2024 15:16,image_4374.jpg,faible,Escaladé,,,REF-862783
6cc10f7a-1679-4b81-b349-23a031760a45,COM-27587,USR-1960,ServiceClient,"Service client correct, mais pourrait être plus rapide.",11/11/2024 15:16,,faible,Résolu,11/13/2024 8:16,MOD-16,REF-541944
57aa233f-eef8-4f71-ab74-70811066ec1f,COM-23691,USR-7538,NourritureEndommagée,"Tout était trempé, expérience catastrophique.",9/4/2024 15:16,image_4907.jpg,élevé,Résolu,9/6/2024 5:16,MOD-18,REF-972148
bf15143d-76a7-460f-9329-d2764d6cf3be,COM-81187,USR-4206,MauvaiseQualité,"Le goût de frites était un peu mal emballé, mais acceptable.",5/9/2025 15:16,,faible,Escaladé,,,REF-901781
42973e8d-a37d-4b6e-a55e-b8f92ea816f6,COM-61436,USR-7214,NourritureEndommagée,"sushi livré gâté, c'est scandaleux et dangereux !",6/18/2025 15:16,,élevé,Escaladé,,,REF-236277
48390ff5-7ac3-4220-ba9e-a71442cdd3ae,COM-29443,USR-2879,LivraisonRetard,"La nourriture est arrivée avec 3 heures de retard, service décevant.",6/27/2025 15:16,,élevé,Escaladé,,,REF-728958
b2d33851-97d1-4808-8aff-5fd46fa8ebf8,COM-22075,USR-6612,MauvaiseQualité,"frites n'était pas terrible, qualité moyenne.",5/8/2025 15:16,image_9041.jpg,moyen,Résolu,5/9/2025 2:16,MOD-6,REF-908493
bcb809cc-c5d4-401c-aed2-6dea8689a8b5,COM-16165,USR-1989,ServiceClient,"Le service client n'a pas résolu mon problème, frustrant.",4/28/2025 15:16,,moyen,Ouvert,,,REF-911997
0787eb1a-93ec-4fe6-8b80-e6dae21896f1,COM-73105,USR-4934,LivraisonRetard,"La nourriture est arrivée avec 2 heures de retard, service décevant.",10/16/2024 15:16,,élevé,Ouvert,,,REF-779442
3487e5bc-8d64-4f2c-9bcd-babaa5a0d173,COM-72418,USR-4657,CommandeErronée,"Commande incorrecte, mais le goût de sauce était acceptable.",5/16/2025 15:16,,faible,Ouvert,,,REF-995586
cd206ca0-4f7f-4474-be92-e5cfecd96003,COM-10449,USR-8195,NourritureEndommagée,"Tout était sans goût, expérience catastrophique.",7/20/2024 15:16,"image_6577.jpg,image_3263.jpg",élevé,Résolu,7/22/2024 11:16,MOD-7,REF-997477
4a114a22-2162-4d86-be09-d2bce9de9abf,COM-30200,USR-5891,NourritureEndommagée,"La commande était moisi, très déçu.",1/19/2025 15:16,,élevé,Résolu,1/20/2025 13:16,MOD-19,REF-967012
d1cab3af-8384-4921-8fe5-8899845568b4,COM-93303,USR-4570,CommandeErronée,"Mauvais article livré, sandwich à la place de sushi.",2/7/2025 15:16,image_1344.jpg,faible,Ouvert,,,REF-531300
f84eb90d-755a-4c2b-bc92-e0fe5d45a3c9,COM-78506,USR-2142,ArticleManquant,Pourriez-vous vérifier pourquoi burger n'était pas inclus ?,2/16/2025 15:16,,faible,Escaladé,,,REF-689286
b1d2a75f-c74c-460a-aad6-33e39fa3f8fe,COM-88543,USR-3356,LivraisonRetard,"J'ai attendu 90 minutes pour ma commande, très frustrant.",4/21/2025 15:16,,moyen,Escaladé,,,REF-373430
970ca680-d9dd-461b-bc08-5bfffa82dc61,COM-51987,USR-9840,NourritureEndommagée,"burger livré sans goût, c'est scandaleux et dangereux !",3/7/2025 15:16,image_5316.jpg,élevé,Ouvert,,,REF-219162
8b550b06-9773-4629-a0f8-1c6e031a441e,COM-90170,USR-1979,ServiceClient,"Service client injoignable, c'est insupportable !",11/5/2024 15:16,,élevé,Escaladé,,,REF-869587
26e83ee7-d4bd-430d-9194-1943bcde79ea,COM-97982,USR-2174,MauvaiseQualité,"Très mauvaise qualité de burger, immangeable.",4/12/2025 15:16,image_8665.jpg,élevé,Ouvert,,,REF-987191
30b32f77-28b4-4f33-8d53-1991b1da308b,COM-61765,USR-1110,ServiceClient,"Service client injoignable, c'est insupportable !",7/14/2024 15:16,,élevé,Ouvert,,,REF-500824
e7e1d79f-08e6-452e-8955-8a3cf392b23f,COM-74294,USR-6094,ArticleManquant,"Pas de dessert, c'est inacceptable et frustrant !",2/16/2025 15:16,"image_7421.jpg,image_6813.jpg",élevé,Escaladé,,,REF-131996
35d86ebf-b236-495e-ac09-e1732c360ccf,COM-15197,USR-3281,ArticleManquant,"Manque dessert, service médiocre.",5/26/2025 15:16,image_9891.jpg,moyen,Ouvert,,,REF-486474
c4f3624a-6a68-41c4-8d08-c00fb3cbf941,COM-25995,USR-3329,NourritureEndommagée,"pâtes était un peu trempé, mais mangeable.",7/13/2024 15:16,,faible,Ouvert,,,REF-322921
59e390ee-1179-4419-b842-0bc5ab6b78dc,COM-29570,USR-2060,ServiceClient,"Mauvaise expérience avec le support, très décevant.",3/31/2025 15:16,,moyen,Résolu,4/1/2025 10:16,MOD-4,REF-928367
4d5ac745-84fb-414b-b54b-cc8ea328d15f,COM-31404,USR-9897,ArticleManquant,"Petit souci, il manquait sandwich dans la commande.",3/18/2025 15:16,,faible,Résolu,3/20/2025 1:16,MOD-7,REF-883493
38aed6bf-0338-4a09-8138-cf285ea6591f,COM-76847,USR-6935,CommandeErronée,"Erreur sur ma commande : frites au lieu de sandwich, très agaçant.",2/25/2025 15:16,,moyen,Escaladé,,,REF-857273
3a715ffd-846b-4bb2-800f-80948cf823bd,COM-50562,USR-6876,NourritureEndommagée,"salade livré brûlé, c'est scandaleux et dangereux !",5/2/2025 15:16,"image_1472.jpg,image_2274.jpg",élevé,Escaladé,,,REF-155578
9d4a4a1c-e221-49f3-be1e-3814cfa93433,COM-88551,USR-8878,ServiceClient,"Réponse lente du service client, qualité médiocre.",2/8/2025 15:16,,faible,Résolu,2/10/2025 1:16,MOD-2,REF-156492
a7723fd1-4874-4654-ae92-1928591ef2b0,COM-55912,USR-9720,NourritureEndommagée,"La nourriture était trempé, totalement immangeable.",7/9/2024 15:16,image_4243.jpg,élevé,Résolu,7/9/2024 22:16,MOD-5,REF-290975
e7e10af8-35a3-4347-8d1a-244dccff7f6f,COM-15465,USR-8374,CommandeErronée,J'ai reçu pâtes au lieu de salade.,9/3/2024 15:16,,faible,Ouvert,,,REF-210768
5b8e57a9-7af7-4426-8abe-261cc5bbfc9e,COM-85635,USR-7925,CommandeErronée,"Mauvais article livré, burger à la place de salade.",6/26/2025 15:16,,faible,Ouvert,,,REF-149350
0a5b2ed1-d645-4e7f-a138-a24b40b6a354,COM-17052,USR-4121,ProblèmePaiement,"J'ai été facturé deux fois pour ma commande, c'est inacceptable !",9/29/2024 15:16,"image_1188.jpg,image_5290.jpg",élevé,Ouvert,,,REF-415921
0d62a455-6ea4-49e7-a2c2-fe7269889023,COM-29905,USR-3242,LivraisonRetard,"Petit retard de 2 heures, mais la nourriture était correcte.",10/30/2024 15:16,image_6885.jpg,élevé,Ouvert,,,REF-869848
b96e23d0-f57a-42e4-a939-32ff75f4814c,COM-87045,USR-2974,ServiceClient,"Réponse lente du service client, qualité médiocre.",11/17/2024 15:16,"image_2906.jpg,image_4894.jpg",moyen,Résolu,11/19/2024 13:16,MOD-6,REF-146313
6c8e4c04-ba59-4d1f-81ee-c965b9be7989,COM-84274,USR-7520,LivraisonRetard,"Livraison en retard de 90 minutes, c'est gênant mais acceptable.",1/14/2025 15:16,image_1401.jpg,élevé,Résolu,1/15/2025 6:16,MOD-2,REF-857593
21987b59-d411-4f20-a395-18a27df5f993,COM-28055,USR-3524,MauvaiseQualité,"Qualité médiocre de frites, très frustrant.",1/17/2025 15:16,,moyen,Escaladé,,,REF-171134
119c827a-3d4b-4be4-96c2-8ae2c1da1604,COM-94298,USR-7076,ProblèmePaiement,"J'ai été facturé deux fois pour ma commande, c'est inacceptable !",4/17/2025 15:16,,élevé,Résolu,4/18/2025 3:16,MOD-12,REF-130590
4b55db80-50e0-4e04-9b07-8113fad40ea9,COM-32190,USR-9495,ArticleManquant,"Manque dessert, service médiocre.",10/17/2024 15:16,image_4323.jpg,moyen,Escaladé,,,REF-439243
aa09b6e6-09ba-42d9-b80b-8e3c7266d3ee,COM-41392,USR-9680,ArticleManquant,Pourriez-vous vérifier pourquoi dessert n'était pas inclus ?,9/26/2024 15:16,,faible,Ouvert,,,REF-280618
6e6e363b-2c63-42c5-99f1-44d7edfb3a52,COM-90374,USR-3144,ServiceClient,"Mauvaise expérience avec le support, très décevant.",10/28/2024 15:16,,moyen,Résolu,10/30/2024 9:16,MOD-9,REF-237002
1e774417-4019-49ec-935f-73fd2f001c41,COM-59892,USR-5523,LivraisonRetard,"Commande arrivée après 3 heures, vraiment pas satisfait.",2/8/2025 15:16,"image_3183.jpg,image_7112.jpg",élevé,Résolu,2/9/2025 7:16,MOD-19,REF-292635
93f5f603-0d10-4001-9ce4-a49e5cdbf97c,COM-90164,USR-8843,MauvaiseQualité,"sushi était brûlé, totalement dégoûtant !",5/26/2025 15:16,"image_2806.jpg,image_1590.jpg",élevé,Résolu,5/26/2025 19:16,MOD-4,REF-161799
b787b74f-eeac-4940-b0ca-b884509443c4,COM-60222,USR-5212,CommandeErronée,"Mauvais article livré, pâtes à la place de pâtes.",7/9/2024 15:16,"image_9669.jpg,image_4447.jpg",faible,Escaladé,,,REF-579227
32ee2efb-6c64-4b0c-936c-8739a26efe14,COM-38211,USR-6075,ArticleManquant,Pourriez-vous vérifier pourquoi salade n'était pas inclus ?,11/13/2024 15:16,,faible,Résolu,11/14/2024 20:16,MOD-17,REF-962314
2cacb3db-bfc2-4be4-8332-1e5753c11de1,COM-74412,USR-5360,MauvaiseQualité,"Le goût de burger était un peu écrasé, mais acceptable.",8/30/2024 15:16,"image_4932.jpg,image_2447.jpg",moyen,Résolu,8/31/2024 23:16,MOD-1,REF-616343
